date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:48:33	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:32%20GMT	https://blueone.webflow.io/post/iso-13485-compliance-of-medical-devices	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/post/iso-13485-compliance-of-medical-devices	(from https://blueone.webflow.io/home-3)
00:48:34	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:33%20GMT	https://blueone.webflow.io/category/team-collaboration	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/category/team-collaboration	(from https://blueone.webflow.io/blog-1)
00:48:34	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:33%20GMT	https://blueone.webflow.io/categories	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/categories	(from https://blueone.webflow.io/category/email-marketing)
00:48:34	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:33%20GMT	https://blueone.webflow.io/category/defence	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/category/defence.html	(from https://blueone.webflow.io/blog-1)
00:48:34	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:34%20GMT	https://blueone.webflow.io/category/business-intelligence	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/category/business-intelligence	(from https://blueone.webflow.io/blog-1)
00:48:34	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:34%20GMT	https://blueone.webflow.io/category/fintech	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/category/fintech	(from https://blueone.webflow.io/blog-1)
00:48:34	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:33%20GMT	https://blueone.webflow.io/category/project-management	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/category/project-management	(from https://blueone.webflow.io/blog-1)
00:48:35	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:34%20GMT	https://blueone.webflow.io/tag/proxy	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/tag/proxy.html	(from https://blueone.webflow.io/blog-1)
00:48:35	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:34%20GMT	https://blueone.webflow.io/tag/data-analytics	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/tag/data-analytics	(from https://blueone.webflow.io/blog-1)
00:48:35	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:35%20GMT	https://blueone.webflow.io/tag/management	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/tag/management	(from https://blueone.webflow.io/blog-1)
00:48:36	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:34%20GMT	https://blueone.webflow.io/tag/information-security	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/tag/information-security	(from https://blueone.webflow.io/blog-1)
00:48:36	16/16	---MC-	502	error ('Bad%20Gateway')	text/html	date:Wed,%2011%20Jan%202023%2019:18:34%20GMT	https://blueone.webflow.io/tag/app	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/tag/app	(from https://blueone.webflow.io/blog-1)
00:48:36	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:35%20GMT	https://blueone.webflow.io/tag/media	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/tag/media	(from https://blueone.webflow.io/blog-1)
00:48:36	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:35%20GMT	https://blueone.webflow.io/tag/big-data	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/tag/big-data	(from https://blueone.webflow.io/blog-1)
00:48:36	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:36%20GMT	https://blueone.webflow.io/tag/team	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/tag/team	(from https://blueone.webflow.io/blog-1)
00:48:36	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:36%20GMT	https://blueone.webflow.io/service/artificial-intelligence	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/service/artificial-intelligence	(from https://blueone.webflow.io/services-1)
00:48:37	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:36%20GMT	https://blueone.webflow.io/service/access-control	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/service/access-control	(from https://blueone.webflow.io/services-1)
00:48:37	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:36%20GMT	https://blueone.webflow.io/service/data-analytics	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/service/data-analytics	(from https://blueone.webflow.io/services-1)
00:48:37	0/-1	---M--	502	error ('')			https://blueone.webflow.io/post/staffing-software-key-capabilities-and-top-products	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/post/staffing-software-key-capabilities-and-top-products.html	(from https://blueone.webflow.io/home-3)
00:48:37	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:36%20GMT	https://blueone.webflow.io/service/machine-learning	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/service/machine-learning	(from https://blueone.webflow.io/services-1)
00:48:37	16/16	---MC-	502	error ('Bad%20Gateway')	text/html	date:Wed,%2011%20Jan%202023%2019:18:36%20GMT	https://blueone.webflow.io/service/embed-analytics	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/service/embed-analytics	(from https://blueone.webflow.io/services-1)
00:48:37	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:37%20GMT	https://blueone.webflow.io/service/big-data-consulting	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/service/big-data-consulting	(from https://blueone.webflow.io/services-1)
00:48:38	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:37%20GMT	https://blueone.webflow.io/categories	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/categories	(from https://blueone.webflow.io/category/email-marketing)
